step_time,reward,total_stopped,total_wait_time,total_emission
5.0,,0,0.0,0.0
10.0,0.0,0,0.0,0.0
15.0,0.0,5,9.0,9.0
20.0,-0.09,5,30.0,30.0
25.0,-0.27,7,53.0,53.0
30.0,-0.35,7,65.0,65.0
35.0,-0.040000000000000036,5,80.0,80.0
40.0,-0.32000000000000006,7,114.0,114.0
45.0,-0.32000000000000006,2,72.0,72.0
50.0,0.33000000000000007,4,74.0,74.0
55.0,-0.040000000000000036,6,95.0,95.0
60.0,-0.3999999999999999,8,134.0,134.0
65.0,-0.40000000000000013,8,174.0,174.0
70.0,-0.40000000000000013,6,149.0,149.0
75.0,0.09000000000000008,7,180.0,180.0
80.0,-0.31000000000000005,4,174.0,174.0
85.0,0.21999999999999997,5,164.0,164.0
90.0,-0.16999999999999993,9,52.0,52.0
95.0,1.02,8,81.0,81.0
100.0,-0.51,12,136.0,136.0
105.0,-0.51,6,95.0,95.0
110.0,0.21999999999999997,8,122.0,122.0
115.0,-0.28,4,106.0,106.0
120.0,0.5800000000000001,6,84.0,84.0
125.0,-0.3400000000000001,8,122.0,122.0
130.0,-0.3400000000000001,2,41.0,41.0
135.0,0.6500000000000001,4,33.0,33.0
140.0,0.07999999999999996,0,11.0,11.0
145.0,0.33,2,6.0,6.0
150.0,-0.1,2,6.0,6.0
155.0,0.1,0,0.0,0.0
160.0,-0.12,6,18.0,18.0
165.0,-0.38,8,58.0,58.0
170.0,-0.38,5,52.0,52.0
175.0,-0.09999999999999998,8,92.0,92.0
180.0,-0.4,6,86.0,86.0
185.0,0.14,6,98.0,98.0
190.0,-0.29999999999999993,8,132.0,132.0
195.0,-0.29999999999999993,4,85.0,85.0
200.0,0.30999999999999994,8,112.0,112.0
205.0,-0.27000000000000013,5,128.0,128.0
210.0,-0.1299999999999999,7,144.0,144.0
215.0,-0.3400000000000001,6,145.0,145.0
220.0,0.17000000000000015,5,147.0,147.0
225.0,-0.27,6,175.0,175.0
230.0,-0.27,9,66.0,66.0
235.0,0.9299999999999999,12,124.0,124.0
240.0,-0.6000000000000001,9,122.0,122.0
245.0,0.29000000000000004,8,101.0,101.0
250.0,-0.15999999999999992,8,139.0,139.0
255.0,-0.15999999999999992,6,110.0,110.0
260.0,0.1299999999999999,6,140.0,140.0
265.0,-0.2999999999999998,4,99.0,99.0
270.0,0.95,6,63.0,63.0
275.0,-0.32,6,51.0,51.0
280.0,0.38,4,38.0,38.0
285.0,-0.09999999999999998,4,53.0,53.0
290.0,-0.09999999999999998,0,0.0,0.0
295.0,0.49,2,6.0,6.0
300.0,-0.08,1,1.0,1.0
305.0,0.0,7,22.0,22.0
310.0,-0.38,8,62.0,62.0
315.0,-0.38,8,59.0,59.0
320.0,-0.12999999999999995,8,99.0,99.0
325.0,-0.4,6,97.0,97.0
330.0,0.08999999999999997,6,108.0,108.0
335.0,-0.30999999999999994,6,103.0,103.0
340.0,0.32999999999999996,6,94.0,94.0
345.0,-0.2400000000000001,8,120.0,120.0
350.0,-0.2400000000000001,6,124.0,124.0
355.0,-0.17999999999999994,7,157.0,157.0
360.0,-0.33999999999999986,4,151.0,151.0
365.0,0.20999999999999996,6,154.0,154.0
370.0,-0.29000000000000004,6,184.0,184.0
375.0,-0.29000000000000004,7,70.0,70.0
380.0,1.02,12,127.0,127.0
385.0,-0.5700000000000001,9,125.0,125.0
390.0,0.27,8,104.0,104.0
395.0,-0.15999999999999992,6,99.0,99.0
400.0,0.17999999999999994,5,103.0,103.0
405.0,-0.25,5,128.0,128.0
410.0,-0.25,4,22.0,22.0
